2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:14 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:16 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:16 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:16 INFO  Controller:70 - Player is moving Left
2017-12-21 01:04:17 INFO  Controller:66 - Player is moving Down
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:283 - There is Block
2017-12-21 01:04:17 INFO  GamingEngine:236 - Player is dead
